,Epoch,Loss
130,130,27.22188889980316
131,131,27.214028120040894
132,132,27.21397864818573
133,133,27.217839539051056
134,134,27.221706807613373
135,135,27.225562751293182
136,136,27.22943025827408
137,137,27.20985382795334
138,138,27.213719189167023
139,139,27.22149306535721
140,140,27.229268550872803
141,141,27.221418976783752
142,142,27.213570535182953
143,143,27.209627091884613
144,144,27.209594905376434
145,145,27.236903727054596
146,146,27.221247255802155
147,147,27.244651198387146
148,148,27.221181273460388
149,149,27.23287010192871
150,150,27.22112375497818
151,151,27.217186987400055
152,152,27.22887831926346
153,153,27.224941670894623
154,154,27.228820860385895
155,155,27.22098594903946
156,156,27.217053830623627
157,157,27.205309212207794
158,158,27.21700495481491
159,159,27.228698194026947
160,160,27.22476887702942
161,161,27.213027119636536
162,162,27.228631675243378
163,163,27.216890335083008
164,164,27.236401081085205
165,165,27.220755875110626
166,166,27.2246435880661
167,167,27.2168111205101
168,168,27.208978295326233
169,169,27.212866008281708
170,170,27.2089421749115
171,171,27.205017507076263
172,172,27.228435158729553
173,173,27.232322692871094
174,174,27.216683208942413
175,175,27.220570504665375
176,176,27.21664935350418
177,177,27.212728679180145
178,178,27.216618537902832
179,179,27.208793699741364
180,180,27.220496714115143
181,181,27.22829395532608
182,182,27.228279054164886
183,183,27.216548323631287
184,184,27.22825253009796
185,185,27.228237986564636
186,186,27.212603986263275
187,187,27.22040069103241
188,188,27.220390141010284
189,189,27.208659291267395
190,190,27.216460943222046
191,191,27.235980570316315
192,192,27.22034502029419
193,193,27.20861452817917
194,194,27.224228084087372
195,195,27.220312893390656
196,196,27.212489128112793
197,197,27.212475776672363
198,198,27.208562910556793
199,199,27.212458312511444
200,200,27.220263421535492
201,201,27.212440133094788
202,202,27.212432324886322
203,203,27.224141716957092
204,204,27.22022557258606
205,205,27.212406158447266
206,206,27.208490252494812
207,207,27.208483517169952
208,208,27.216287791728973
209,209,27.208467602729797
210,210,27.208459079265594
211,211,27.216264724731445
212,212,27.21235018968582
213,213,27.216248869895935
214,214,27.21233630180359
215,215,27.208424627780914
216,216,27.208417057991028
217,217,27.212318003177643
218,218,27.220123291015625
219,219,27.21230387687683
220,220,27.212298452854156
221,221,27.224011480808258
222,222,27.216192841529846
223,223,27.22790390253067
224,224,27.216180622577667
225,225,27.212269127368927
226,226,27.212264358997345
227,227,27.23569643497467
228,228,27.220065593719482
229,229,27.21615433692932
230,230,27.216149389743805
231,231,27.20051747560501
232,232,27.223950743675232
233,233,27.22785258293152
234,234,27.212222576141357
235,235,27.22003084421158
236,236,27.20830649137497
237,237,27.220019459724426
238,238,27.216110169887543
239,239,27.212201416492462
240,240,27.22782325744629
241,241,27.22000640630722
242,242,27.227813065052032
243,243,27.223902106285095
244,244,27.212180972099304
245,245,27.216082334518433
246,246,27.21217381954193
247,247,27.231700539588928
248,248,27.212168335914612
249,249,27.21216320991516
250,250,27.223879277706146
251,251,27.2199684381485
252,252,27.227777659893036
253,253,27.2238689661026
254,254,27.21605157852173
255,255,27.21604758501053
256,256,27.223857641220093
257,257,27.204322576522827
258,258,27.231663703918457
259,259,27.227755665779114
260,260,27.23165988922119
261,261,27.208220958709717
262,262,27.219936668872833
263,263,27.216025948524475
264,264,27.227742075920105
265,265,27.22773951292038
266,266,27.2277370095253
267,267,27.227734863758087
268,268,27.212108373641968
269,269,27.21601277589798
270,270,27.204291582107544
271,271,27.219915509223938
272,272,27.21600776910782
273,273,27.223817110061646
274,274,27.212095975875854
275,275,27.212094366550446
276,276,27.208186209201813
277,277,27.227714717388153
278,278,27.219899713993073
279,279,27.22380495071411
280,280,27.223803460597992
281,281,27.231614232063293
282,282,27.212082266807556
283,283,27.212080478668213
284,284,27.227703094482422
285,285,27.2120760679245
286,286,27.219885647296906
287,287,27.219882667064667
288,288,27.219879686832428
289,289,27.227691650390625
290,290,27.231595516204834
291,291,27.22768872976303
292,292,27.219875514507294
293,293,27.208155870437622
294,294,27.215967416763306
295,295,27.223779618740082
296,296,27.212060511112213
297,297,27.215964913368225
298,298,27.208151042461395
299,299,27.2159606218338
