,Epoch,Loss
0,0,1.4042000770568848
1,1,1.397186279296875
2,2,1.3900543451309204
3,3,1.3827917575836182
4,4,1.375381350517273
5,5,1.3678109645843506
6,6,1.3600735664367676
7,7,1.3521660566329956
8,8,1.344087839126587
9,9,1.3358420133590698
10,10,1.3274351358413696
11,11,1.318877100944519
12,12,1.3101811408996582
13,13,1.3013633489608765
14,14,1.292442798614502
15,15,1.2834398746490479
16,16,1.2743781805038452
17,17,1.2652819156646729
18,18,1.256177306175232
19,19,1.2470898628234863
20,20,1.2380461692810059
21,21,1.2290714979171753
22,22,1.2201902866363525
23,23,1.2114248275756836
24,24,1.2027956247329712
25,25,1.1943217515945435
26,26,1.1860191822052002
27,27,1.1779024600982666
28,28,1.1699827909469604
29,29,1.1622713804244995
30,30,1.154775857925415
31,31,1.1475039720535278
32,32,1.1404612064361572
33,33,1.1336524486541748
34,34,1.1270817518234253
35,35,1.1207523345947266
36,36,1.114666223526001
37,37,1.1088253259658813
38,38,1.103230357170105
39,39,1.0978813171386719
40,40,1.0927773714065552
41,41,1.087916612625122
42,42,1.0832966566085815
43,43,1.0789133310317993
44,44,1.0747621059417725
45,45,1.0708377361297607
46,46,1.0671336650848389
47,47,1.0636427402496338
48,48,1.0603574514389038
49,49,1.0572694540023804
50,50,1.0543701648712158
51,51,1.051650881767273
52,52,1.049102544784546
53,53,1.0467158555984497
54,54,1.0444823503494263
55,55,1.0423924922943115
56,56,1.040437936782837
57,57,1.0386103391647339
58,58,1.0369014739990234
59,59,1.0353035926818848
60,60,1.0338090658187866
61,61,1.0324110984802246
62,62,1.0311028957366943
63,63,1.0298781394958496
64,64,1.0287312269210815
65,65,1.0276563167572021
66,66,1.0266484022140503
67,67,1.0257025957107544
68,68,1.0248146057128906
69,69,1.0239801406860352
70,70,1.0231953859329224
71,71,1.0224568843841553
72,72,1.0217609405517578
73,73,1.0211049318313599
74,74,1.0204858779907227
75,75,1.019901156425476
76,76,1.0193482637405396
77,77,1.0188250541687012
78,78,1.0183297395706177
79,79,1.0178598165512085
80,80,1.0174139738082886
81,81,1.0169905424118042
82,82,1.0165880918502808
83,83,1.0162049531936646
84,84,1.01583993434906
85,85,1.0154922008514404
86,86,1.015160083770752
87,87,1.0148431062698364
88,88,1.0145399570465088
89,89,1.0142500400543213
90,90,1.0139720439910889
91,91,1.0137059688568115
92,92,1.0134507417678833
93,93,1.0132054090499878
94,94,1.012969732284546
95,95,1.0127431154251099
96,96,1.0125253200531006
97,97,1.0123153924942017
98,98,1.0121128559112549
99,99,1.0119177103042603
100,100,1.0117292404174805
101,101,1.0115472078323364
102,102,1.0113712549209595
103,103,1.0112009048461914
104,104,1.0110361576080322
105,105,1.0108765363693237
106,106,1.0107218027114868
107,107,1.0105715990066528
108,108,1.0104259252548218
109,109,1.0102845430374146
110,110,1.0101470947265625
111,111,1.0100133419036865
112,112,1.0098832845687866
113,113,1.0097566843032837
114,114,1.0096334218978882
115,115,1.0095131397247314
116,116,1.0093958377838135
117,117,1.0092815160751343
118,118,1.0091696977615356
119,119,1.0090605020523071
120,120,1.0089538097381592
121,121,1.0088492631912231
122,122,1.0087469816207886
123,123,1.0086469650268555
124,124,1.0085489749908447
125,125,1.0084527730941772
126,126,1.0083584785461426
127,127,1.0082659721374512
128,128,1.0081748962402344
129,129,1.0080854892730713
130,130,1.0079973936080933
131,131,1.0079107284545898
132,132,1.0078253746032715
133,133,1.0077412128448486
134,134,1.0076581239700317
135,135,1.0075763463974
136,136,1.007495403289795
137,137,1.0074151754379272
138,138,1.007336139678955
139,139,1.0072574615478516
140,140,1.0071797370910645
141,141,1.007102370262146
142,142,1.0070255994796753
143,143,1.0069493055343628
144,144,1.0068732500076294
145,145,1.006797432899475
146,146,1.0067217350006104
147,147,1.0066461563110352
148,148,1.00657057762146
149,149,1.0064947605133057
150,150,1.0064187049865723
151,151,1.0063424110412598
152,152,1.006265640258789
153,153,1.0061882734298706
154,154,1.0061100721359253
155,155,1.0060309171676636
156,156,1.005950689315796
157,157,1.0058695077896118
158,158,1.0057868957519531
159,159,1.0057026147842407
160,160,1.0056166648864746
161,161,1.0055288076400757
162,162,1.0054384469985962
163,163,1.0053458213806152
164,164,1.0052504539489746
165,165,1.0051518678665161
166,166,1.0050501823425293
167,167,1.0049445629119873
168,168,1.004834771156311
169,169,1.0047204494476318
170,170,1.004601001739502
171,171,1.0044763088226318
172,172,1.0043450593948364
173,173,1.0042073726654053
174,174,1.0040621757507324
175,175,1.003908634185791
176,176,1.0037462711334229
177,177,1.0035736560821533
178,178,1.0033903121948242
179,179,1.0031946897506714
180,180,1.0029858350753784
181,181,1.0027620792388916
182,182,1.0025221109390259
183,183,1.0022639036178589
184,184,1.001985788345337
185,185,1.0016852617263794
186,186,1.0013600587844849
187,187,1.001007080078125
188,188,1.000623345375061
189,189,1.0002052783966064
190,190,0.999748706817627
191,191,0.9992486238479614
192,192,0.998699963092804
193,193,0.9980964064598083
194,194,0.9974310994148254
195,195,0.9966964721679688
196,196,0.9958838820457458
197,197,0.994983971118927
198,198,0.9939876198768616
199,199,0.9928850531578064
200,200,0.9916680455207825
201,201,0.9903307557106018
202,202,0.9888701438903809
203,203,0.9872898459434509
204,204,0.9855999946594238
205,205,0.9838199615478516
206,206,0.9819763898849487
207,207,0.9801015257835388
208,208,0.978226900100708
209,209,0.9763756990432739
210,210,0.9745562076568604
211,211,0.9727587699890137
212,212,0.9709576964378357
213,213,0.969122588634491
214,214,0.9672287702560425
215,215,0.9652714729309082
216,216,0.9632698893547058
217,217,0.961265504360199
218,218,0.9593105316162109
219,219,0.9574531316757202
220,220,0.9557231068611145
221,221,0.9541220664978027
222,222,0.9526241421699524
223,223,0.951184868812561
224,224,0.9497569799423218
225,225,0.9483089447021484
226,226,0.9468338489532471
227,227,0.9453495740890503
228,228,0.9438870549201965
229,229,0.9424763917922974
230,230,0.9411327242851257
231,231,0.9398518800735474
232,232,0.9386134147644043
233,233,0.9373928904533386
234,234,0.9361735582351685
235,235,0.9349534511566162
236,236,0.9337443113327026
237,237,0.932563841342926
238,238,0.9314277768135071
239,239,0.9303430914878845
240,240,0.929305374622345
241,241,0.9283034801483154
242,242,0.9273249506950378
243,243,0.926362931728363
244,244,0.9254181385040283
245,245,0.9244972467422485
246,246,0.923607587814331
247,247,0.9227530360221863
248,248,0.9219319224357605
249,249,0.9211380481719971
250,250,0.9203640818595886
251,251,0.9196053147315979
252,252,0.9188600182533264
253,253,0.9181308746337891
254,254,0.9174204468727112
255,255,0.9167308211326599
256,256,0.9160614013671875
257,257,0.9154089689254761
258,258,0.9147700667381287
259,259,0.914142370223999
260,260,0.9135252833366394
261,261,0.9129202961921692
262,262,0.9123286008834839
263,263,0.9117510914802551
264,264,0.9111872315406799
265,265,0.9106348752975464
266,266,0.9100925922393799
267,267,0.9095594882965088
268,268,0.9090355038642883
269,269,0.9085214138031006
270,270,0.9080179929733276
271,271,0.907524585723877
272,272,0.9070404171943665
273,273,0.9065645933151245
274,274,0.9060959219932556
275,275,0.9056345820426941
276,276,0.9051803946495056
277,277,0.9047343730926514
278,278,0.9042956829071045
279,279,0.903864324092865
280,280,0.9034396409988403
281,281,0.9030210971832275
282,282,0.9026087522506714
283,283,0.9022021293640137
284,284,0.901802122592926
285,285,0.9014080762863159
286,286,0.901019811630249
287,287,0.9006367921829224
288,288,0.9002589583396912
289,289,0.8998860120773315
290,290,0.8995182514190674
291,291,0.8991554379463196
292,292,0.8987975716590881
293,293,0.898444414138794
294,294,0.898095965385437
295,295,0.8977519273757935
296,296,0.8974121809005737
297,297,0.8970770835876465
298,298,0.8967460989952087
299,299,0.8964195251464844
