#{"t_start": 1709585798.8544502, "env_id": "FrozenLake-v1"}
r,l,t
1.0,46,28.630628
1.0,50,28.668331
1.0,21,28.68273
1.0,13,28.692497
1.0,18,28.705535
1.0,94,28.769869
1.0,65,28.815574
1.0,21,28.829344
1.0,40,28.856523
1.0,26,28.873885
0.0,71,28.924251
1.0,9,28.928955
1.0,40,28.957214
0.0,29,28.977902
1.0,22,28.993828
1.0,57,29.035671
1.0,47,29.066395
0.0,100,29.135255
1.0,23,29.151635
1.0,42,29.180767
1.0,18,29.194006
0.0,100,29.276733
1.0,63,29.320729
1.0,31,29.341346
0.0,100,29.413995
0.0,6,29.41849
0.0,20,29.432118
1.0,28,29.451486
1.0,24,29.467519
1.0,55,29.506768
1.0,13,29.516311
0.0,32,29.538298
1.0,8,29.544668
1.0,58,29.584852
0.0,15,29.595643
1.0,7,29.599798
0.0,38,29.626368
1.0,31,29.6471
1.0,11,29.654202
1.0,27,29.672103
1.0,37,29.699484
1.0,20,29.713385
1.0,53,29.757066
1.0,43,29.787874
1.0,62,29.8307
1.0,60,29.875278
0.0,73,29.928529
0.0,27,29.947122
1.0,12,29.95763
0.0,17,29.968501
1.0,7,29.974059
1.0,17,29.985045
1.0,34,30.008763
1.0,45,30.03932
1.0,48,30.072475
1.0,63,30.135549
1.0,8,30.141564
1.0,29,30.159781
1.0,36,30.186084
1.0,47,30.218716
0.0,64,30.263614
0.0,100,30.332716
0.0,12,30.340354
1.0,58,30.380477
1.0,54,30.418589
1.0,26,30.436863
1.0,59,30.480551
0.0,100,30.54984
1.0,18,30.561303
1.0,6,30.565017
1.0,15,30.575294
1.0,43,30.606455
1.0,11,30.613642
1.0,42,30.642045
1.0,17,30.652934
1.0,75,30.702206
0.0,87,30.759159
1.0,33,30.782774
1.0,29,30.813678
1.0,43,30.842624
0.0,100,30.908291
1.0,57,30.947833
1.0,78,31.001714
1.0,64,31.049024
0.0,34,31.073792
0.0,25,31.091757
1.0,23,31.107786
0.0,29,31.126575
1.0,20,31.140429
0.0,53,31.201611
1.0,29,31.222257
1.0,68,31.269396
1.0,11,31.278675
1.0,90,31.339319
1.0,21,31.353104
1.0,20,31.366313
1.0,40,31.393023
1.0,69,31.439758
1.0,38,31.464731
1.0,30,31.484728
0.0,10,31.491441
1.0,49,31.528375
1.0,37,31.552879
1.0,36,31.578528
1.0,53,31.614091
1.0,22,31.629911
1.0,13,31.637707
1.0,8,31.643861
1.0,44,31.675045
0.0,40,31.703433
0.0,50,31.737195
1.0,21,31.75165
1.0,31,31.772697
1.0,9,31.779277
1.0,22,31.793603
1.0,54,31.833863
1.0,38,31.861829
1.0,25,31.879924
1.0,16,31.890817
1.0,43,31.920191
1.0,18,31.933066
1.0,31,31.953555
1.0,16,31.96399
1.0,20,31.977626
1.0,16,31.989975
0.0,99,32.056779
1.0,21,32.072603
0.0,51,32.107643
1.0,31,32.128223
0.0,15,32.138342
1.0,45,32.168763
1.0,8,32.17489
1.0,40,32.205746
1.0,51,32.242196
1.0,18,32.253579
1.0,55,32.291038
1.0,33,32.313815
1.0,87,32.373456
0.0,35,32.397716
1.0,63,32.441813
1.0,32,32.462641
0.0,45,32.493598
0.0,100,32.57353
1.0,61,32.617038
0.0,44,32.645377
1.0,15,32.65536
1.0,33,32.678076
1.0,41,32.705427
1.0,46,32.736353
1.0,23,32.752427
1.0,20,32.766196
0.0,12,32.773609
1.0,33,32.797009
0.0,100,32.868827
1.0,28,32.888902
0.0,38,32.918247
1.0,34,32.952645
0.0,22,32.966993
1.0,63,33.011478
0.0,100,33.079176
1.0,32,33.099946
1.0,66,33.148699
1.0,10,33.156453
1.0,38,33.181695
1.0,21,33.19629
1.0,33,33.227184
0.0,100,33.303562
1.0,51,33.347415
1.0,50,33.381966
0.0,100,33.449256
0.0,14,33.459148
0.0,49,33.492578
1.0,100,33.561844
1.0,29,33.581696
0.0,100,33.652227
1.0,43,33.681212
0.0,75,33.732623
0.0,45,33.763315
1.0,72,33.81392
1.0,21,33.828027
0.0,100,33.903898
1.0,22,33.918016
1.0,27,33.938098
1.0,79,33.993947
1.0,68,34.045452
0.0,100,34.113612
1.0,46,34.145936
1.0,40,34.17508
1.0,12,34.184515
1.0,63,34.2276
1.0,73,34.278976
1.0,51,34.314182
0.0,11,34.321378
1.0,44,34.353874
1.0,9,34.36038
1.0,12,34.367869
0.0,100,34.436246
1.0,28,34.455807
1.0,9,34.462504
1.0,63,34.504494
0.0,8,34.510735
1.0,52,34.546471
0.0,12,34.555629
1.0,35,34.579832
1.0,32,34.601496
1.0,70,34.649634
0.0,100,34.720399
1.0,24,34.738522
1.0,21,34.752588
1.0,26,34.769617
1.0,16,34.780475
1.0,30,34.801494
1.0,64,34.846241
1.0,14,34.855974
0.0,89,34.916169
0.0,36,34.940476
1.0,11,34.947472
0.0,68,34.995515
0.0,69,35.045281
1.0,66,35.090604
1.0,37,35.115846
1.0,20,35.129768
1.0,55,35.168238
1.0,22,35.184471
1.0,13,35.192842
1.0,28,35.212548
1.0,24,35.229603
1.0,16,35.24032
0.0,100,35.311668
1.0,74,35.363574
1.0,13,35.371587
1.0,31,35.394135
1.0,42,35.424958
1.0,31,35.446883
0.0,66,35.491838
1.0,45,35.523278
1.0,45,35.554988
1.0,43,35.587522
1.0,73,35.637933
0.0,100,35.706531
1.0,13,35.716557
1.0,56,35.757112
0.0,21,35.771297
1.0,28,35.79113
1.0,10,35.798004
1.0,73,35.850069
1.0,100,35.920265
1.0,16,35.930959
0.0,15,35.941329
1.0,70,35.989347
0.0,77,36.042473
1.0,50,36.076611
1.0,97,36.147439
0.0,100,36.216232
1.0,17,36.227343
1.0,57,36.265938
1.0,6,36.271388
1.0,18,36.282934
1.0,28,36.302813
1.0,21,36.316822
0.0,16,36.3278
1.0,44,36.35818
1.0,30,36.378472
0.0,32,36.399491
1.0,21,36.415114
1.0,66,36.462532
0.0,79,36.517007
1.0,73,36.565527
1.0,42,36.596323
0.0,10,36.603038
0.0,100,36.670416
1.0,18,36.681818
1.0,33,36.705065
0.0,50,36.738672
1.0,46,36.769495
1.0,30,36.791921
1.0,10,36.79879
1.0,32,36.820138
1.0,28,36.839836
1.0,19,36.85371
0.0,64,36.898494
0.0,100,36.966611
1.0,30,36.987289
0.0,40,37.014325
1.0,55,37.052207
1.0,51,37.086443
0.0,100,37.156795
1.0,13,37.164776
0.0,23,37.181207
1.0,59,37.222241
1.0,66,37.26718
0.0,18,37.28017
1.0,67,37.326856
0.0,100,37.395766
1.0,8,37.40203
1.0,14,37.410288
1.0,10,37.417247
1.0,71,37.46932
0.0,63,37.514075
1.0,18,37.527574
1.0,7,37.532515
0.0,17,37.544947
0.0,100,37.613691
1.0,27,37.631369
1.0,27,37.649031
0.0,45,37.679362
1.0,13,37.689374
1.0,95,37.753551
1.0,90,37.816138
1.0,13,37.84121
1.0,17,37.857633
1.0,62,37.899851
0.0,100,37.968055
1.0,9,37.974465
1.0,68,38.021619
1.0,90,38.082166
0.0,58,38.120471
1.0,10,38.127287
1.0,12,38.136379
1.0,43,38.164407
1.0,58,38.210211
0.0,100,38.281293
1.0,11,38.28886
1.0,16,38.310803
1.0,15,38.322694
1.0,17,38.336102
1.0,65,38.380384
1.0,18,38.391499
1.0,74,38.441403
1.0,26,38.458748
0.0,65,38.502881
1.0,37,38.529133
0.0,27,38.549288
1.0,7,38.555512
1.0,93,38.617638
0.0,55,38.655049
0.0,35,38.67846
1.0,26,38.696527
1.0,34,38.719977
0.0,13,38.729403
1.0,44,38.759517
1.0,82,38.814397
1.0,27,38.83273
1.0,66,38.879622
1.0,53,38.923817
1.0,43,38.95436
1.0,54,39.000408
1.0,42,39.029434
0.0,17,39.040319
1.0,30,39.060848
1.0,42,39.090152
1.0,93,39.150031
0.0,8,39.156357
1.0,62,39.198337
0.0,16,39.210421
0.0,32,39.231475
1.0,82,39.290905
1.0,24,39.308357
0.0,41,39.339441
1.0,8,39.345725
1.0,46,39.376869
1.0,23,39.393721
1.0,65,39.437724
1.0,59,39.478863
0.0,83,39.534564
1.0,15,39.544757
1.0,29,39.564936
1.0,69,39.616193
1.0,19,39.632161
1.0,37,39.658612
0.0,100,39.727646
1.0,38,39.753917
1.0,81,39.809896
1.0,45,39.840841
1.0,53,39.876807
0.0,100,39.946115
0.0,41,39.978012
0.0,18,39.989399
1.0,18,40.002173
1.0,32,40.023089
1.0,74,40.073437
0.0,25,40.090466
1.0,26,40.107776
1.0,11,40.115156
0.0,36,40.141346
1.0,59,40.179945
1.0,15,40.189949
0.0,16,40.202085
1.0,48,40.233414
1.0,19,40.246904
1.0,28,40.266649
1.0,41,40.295755
1.0,19,40.309227
0.0,100,40.37802
1.0,84,40.434588
1.0,56,40.473807
1.0,46,40.505062
1.0,12,40.512551
1.0,56,40.550354
1.0,36,40.576711
0.0,77,40.629657
1.0,78,40.684977
1.0,37,40.70895
0.0,10,40.715537
1.0,30,40.736368
1.0,9,40.742784
1.0,34,40.768498
0.0,51,40.802428
0.0,100,40.87004
1.0,15,40.880819
1.0,20,40.894714
0.0,100,40.971749
1.0,55,41.016534
1.0,16,41.02892
0.0,69,41.078295
1.0,35,41.101743
1.0,11,41.108893
0.0,31,41.129519
0.0,100,41.197922
1.0,13,41.207566
0.0,100,41.276742
1.0,30,41.297549
1.0,18,41.30882
1.0,28,41.328825
1.0,43,41.360102
0.0,46,41.39145
0.0,22,41.405749
1.0,82,41.464165
1.0,18,41.475794
1.0,70,41.525269
1.0,22,41.541379
1.0,90,41.60365
1.0,75,41.656159
1.0,48,41.688492
0.0,45,41.719101
1.0,14,41.728822
0.0,100,41.795973
0.0,74,41.84555
0.0,100,41.913867
1.0,17,41.925098
1.0,51,41.959466
1.0,37,41.986325
1.0,23,42.001018
0.0,17,42.013343
0.0,100,42.081483
1.0,33,42.102877
1.0,45,42.133405
1.0,22,42.149448
1.0,43,42.177684
1.0,34,42.203145
1.0,31,42.224646
1.0,54,42.270744
0.0,9,42.278006
1.0,24,42.298056
1.0,41,42.329414
0.0,26,42.348754
1.0,22,42.38019
1.0,15,42.401189
0.0,100,42.493326
1.0,22,42.508183
1.0,22,42.522396
1.0,44,42.553019
1.0,16,42.563627
1.0,17,42.576867
0.0,100,42.646524
1.0,18,42.657728
0.0,100,42.72526
1.0,23,42.742542
1.0,29,42.762558
1.0,52,42.799064
1.0,29,42.819195
1.0,89,42.882628
1.0,59,42.923214
1.0,34,42.945718
1.0,62,42.989656
1.0,13,42.997455
1.0,39,43.024156
0.0,73,43.076264
0.0,100,43.148465
1.0,98,43.216356
1.0,29,43.236492
1.0,31,43.257144
1.0,62,43.301022
0.0,54,43.338374
0.0,11,43.346561
1.0,9,43.353205
0.0,42,43.38106
1.0,31,43.402389
1.0,24,43.419074
1.0,41,43.447
1.0,59,43.490259
1.0,42,43.518461
0.0,62,43.563504
1.0,26,43.58071
1.0,29,43.600664
1.0,7,43.604705
1.0,15,43.615179
1.0,14,43.625847
1.0,24,43.642461
1.0,73,43.691886
1.0,18,43.7055
0.0,45,43.736158
1.0,55,43.774552
1.0,12,43.781982
1.0,13,43.792264
1.0,89,43.855229
1.0,45,43.886972
1.0,11,43.894599
0.0,100,43.963417
1.0,26,43.981257
0.0,49,44.014676
1.0,15,44.024925
1.0,10,44.031852
1.0,40,44.059205
1.0,22,44.073966
1.0,55,44.110978
1.0,29,44.130974
1.0,43,44.162004
0.0,100,44.241867
0.0,42,44.27025
0.0,38,44.297384
1.0,88,44.356508
0.0,28,44.387938
1.0,42,44.417638
1.0,33,44.442515
1.0,80,44.497708
1.0,31,44.519171
0.0,100,44.591189
1.0,65,44.636868
1.0,17,44.650061
0.0,100,44.718374
1.0,33,44.740564
0.0,55,44.777822
1.0,46,44.80863
1.0,29,44.829547
1.0,28,44.850124
