#{"t_start": 1709585854.7692878, "env_id": "FrozenLake-v1"}
r,l,t
0.0,19,2.242376
0.0,5,2.24318
0.0,15,2.244648
0.0,8,2.24561
0.0,34,2.249369
0.0,4,2.250018
0.0,30,2.253284
0.0,15,2.254932
0.0,4,2.25554
0.0,9,2.25637
0.0,12,2.25761
0.0,4,2.25798
0.0,5,2.258821
0.0,31,2.262933
0.0,8,2.263864
0.0,29,2.266623
0.0,17,2.398738
0.0,13,2.400076
0.0,5,2.400769
0.0,15,2.402423
0.0,14,2.404086
0.0,24,2.407257
0.0,22,2.409901
1.0,10,2.411329
0.0,6,2.412342
0.0,23,2.414635
0.0,13,2.416329
0.0,11,2.417555
0.0,8,2.418921
0.0,18,2.421003
0.0,24,2.424242
0.0,10,2.425553
0.0,8,2.426678
1.0,33,2.56039
1.0,34,2.564522
0.0,10,2.565787
0.0,5,2.566672
0.0,9,2.56763
0.0,5,2.56817
0.0,13,2.569531
0.0,4,2.570249
0.0,32,2.574235
0.0,4,2.574427
0.0,7,2.575154
0.0,4,2.575961
0.0,13,2.577626
0.0,26,2.58045
0.0,12,2.582016
0.0,9,2.583284
0.0,7,2.583576
0.0,7,2.584461
0.0,13,2.585956
1.0,14,2.587713
0.0,7,2.588508
0.0,9,2.589391
0.0,16,2.728896
0.0,16,2.731091
0.0,12,2.732773
0.0,21,2.735373
0.0,7,2.736198
0.0,21,2.738915
0.0,5,2.739416
0.0,23,2.742758
0.0,11,2.744143
0.0,7,2.745422
0.0,10,2.746815
0.0,14,2.74881
0.0,32,2.753018
0.0,7,2.753743
0.0,8,2.754786
1.0,19,2.757254
0.0,18,2.759423
0.0,8,2.760855
1.0,15,2.910303
0.0,2,2.9106
0.0,17,2.91295
0.0,2,2.913354
0.0,7,2.914423
0.0,6,2.915247
0.0,10,2.916457
0.0,6,2.917197
0.0,6,2.918046
0.0,11,2.919648
0.0,7,2.921046
0.0,10,2.923363
0.0,4,2.923958
0.0,5,2.92513
0.0,11,2.92774
0.0,6,2.929394
0.0,8,2.931054
0.0,9,2.932015
0.0,6,2.932662
0.0,13,2.934859
0.0,30,2.938106
0.0,7,2.939131
0.0,54,2.947648
0.0,17,3.104256
0.0,3,3.104589
0.0,11,3.105837
0.0,49,3.112199
0.0,19,3.115088
0.0,12,3.116455
0.0,17,3.118793
0.0,15,3.120884
0.0,44,3.128483
0.0,24,3.131286
1.0,22,3.134079
0.0,6,3.134861
0.0,8,3.136166
0.0,21,3.289704
0.0,4,3.290422
0.0,5,3.291282
1.0,20,3.29413
0.0,33,3.298252
0.0,20,3.300784
0.0,18,3.303391
0.0,26,3.306898
0.0,20,3.309551
0.0,19,3.311884
0.0,17,3.314071
0.0,8,3.315609
0.0,3,3.316011
0.0,22,3.31865
0.0,65,3.455984
0.0,36,3.461119
0.0,5,3.461818
0.0,10,3.463311
0.0,44,3.468995
0.0,26,3.472339
1.0,14,3.473894
0.0,54,3.480954
0.0,7,3.481664
0.0,5,3.482645
0.0,5,3.483133
0.0,11,3.484294
0.0,4,3.484973
0.0,27,3.636859
0.0,8,3.637766
1.0,10,3.639298
0.0,5,3.640097
0.0,9,3.641389
0.0,14,3.643098
0.0,5,3.643757
0.0,18,3.646109
0.0,13,3.64787
1.0,10,3.649275
0.0,11,3.650485
1.0,7,3.651974
0.0,19,3.654496
0.0,23,3.657621
0.0,18,3.660095
0.0,7,3.661208
0.0,3,3.662081
0.0,20,3.664481
0.0,7,3.665131
1.0,18,3.667445
1.0,8,3.668713
0.0,16,3.819089
0.0,3,3.819769
1.0,13,3.821673
1.0,36,3.826742
0.0,13,3.828568
1.0,11,3.830005
1.0,33,3.834849
1.0,42,3.841181
1.0,44,3.847021
0.0,27,3.850395
0.0,14,3.852164
0.0,16,3.983485
0.0,37,3.988456
0.0,11,3.989783
0.0,10,3.991107
0.0,12,3.99311
0.0,72,4.002678
0.0,23,4.006025
1.0,26,4.010049
0.0,6,4.010975
0.0,12,4.012841
1.0,27,4.016632
1.0,15,4.151922
0.0,9,4.153769
1.0,24,4.157697
1.0,37,4.164068
0.0,39,4.170015
0.0,5,4.170765
0.0,25,4.174702
0.0,39,4.18072
0.0,17,4.183395
0.0,10,4.185117
