#{"t_start": 1709585845.4762309, "env_id": "FrozenLake-v1"}
r,l,t
0.0,5,0.972089
0.0,9,0.973013
0.0,4,0.973536
0.0,4,0.974029
0.0,7,0.975852
0.0,3,0.976289
0.0,4,0.976793
0.0,8,0.97765
0.0,2,0.979092
0.0,10,0.980144
0.0,21,0.981946
0.0,4,0.982439
0.0,8,0.98431
0.0,15,0.98566
0.0,9,0.986532
0.0,9,0.987424
0.0,2,0.988679
0.0,6,0.989389
0.0,2,0.989737
0.0,3,0.99015
0.0,4,0.991771
0.0,17,0.993338
0.0,24,0.995474
0.0,2,0.995842
0.0,3,0.997325
0.0,5,0.997931
0.0,4,0.998424
0.0,7,0.999137
0.0,12,1.001235
0.0,17,1.002753
0.0,3,1.003204
0.0,3,1.003642
0.0,6,1.005341
0.0,8,1.006178
0.0,2,1.006514
0.0,10,1.007492
0.0,32,1.011405
0.0,12,1.012584
0.0,6,1.013312
0.0,12,1.014448
1.0,15,1.016914
0.0,3,1.017398
0.0,2,1.017747
0.0,8,1.018562
0.0,5,1.020158
0.0,9,1.021102
0.0,3,1.0216
0.0,4,1.022176
0.0,8,1.024039
0.0,6,1.024758
0.0,4,1.025287
0.0,8,1.026132
0.0,5,1.027752
0.0,5,1.028394
0.0,12,1.029588
0.0,6,1.030269
0.0,3,1.032048
0.0,5,1.032722
0.0,8,1.033579
0.0,11,1.034653
0.0,8,1.036493
0.0,8,1.037357
0.0,5,1.037941
0.0,8,1.038762
0.0,11,1.042512
0.0,7,1.04399
0.0,4,1.044638
0.0,6,1.045473
0.0,2,1.047008
0.0,6,1.047736
0.0,9,1.048605
0.0,6,1.049233
0.0,14,1.051524
0.0,5,1.052082
0.0,11,1.053084
0.0,4,1.05357
0.0,2,1.05483
0.0,5,1.055738
1.0,13,1.056962
0.0,12,1.058163
0.0,4,1.060189
0.0,5,1.06118
0.0,8,1.062017
1.0,10,1.062947
0.0,7,1.064871
0.0,8,1.065655
0.0,3,1.066086
0.0,2,1.066426
0.0,4,1.06811
0.0,7,1.068817
0.0,3,1.069211
0.0,4,1.069665
0.0,6,1.071437
0.0,9,1.072458
0.0,4,1.073038
0.0,3,1.073561
0.0,5,1.075264
0.0,10,1.076287
0.0,2,1.076621
0.0,5,1.077208
0.0,23,1.080689
0.0,8,1.081543
0.0,5,1.082092
0.0,2,1.082408
0.0,3,1.083804
0.0,6,1.084476
0.0,6,1.085126
1.0,14,1.086373
0.0,11,1.088386
0.0,2,1.088732
0.0,5,1.089312
0.0,7,1.090053
0.0,5,1.091759
0.0,2,1.092167
0.0,9,1.093111
0.0,6,1.093791
0.0,7,1.09566
0.0,9,1.096565
0.0,6,1.09725
0.0,4,1.097733
0.0,2,1.099032
0.0,2,1.099418
0.0,5,1.1
0.0,12,1.10109
0.0,11,1.103007
0.0,2,1.103363
0.0,2,1.103691
0.0,11,1.104733
0.0,18,1.107327
0.0,4,1.107871
0.0,2,1.108212
0.0,6,1.108871
0.0,2,1.110219
0.0,6,1.110949
0.0,22,1.112968
0.0,5,1.113616
0.0,6,1.115331
0.0,2,1.115701
0.0,3,1.116116
0.0,8,1.116903
0.0,15,1.119323
0.0,3,1.119745
0.0,3,1.120143
0.0,9,1.121026
0.0,10,1.123266
0.0,9,1.12418
1.0,8,1.124994
0.0,6,1.125642
0.0,9,1.127744
0.0,8,1.12859
0.0,10,1.129566
0.0,3,1.129967
0.0,4,1.131493
0.0,10,1.132538
0.0,6,1.133186
0.0,3,1.133595
0.0,6,1.135245
0.0,3,1.135689
0.0,7,1.136427
0.0,4,1.136904
0.0,3,1.138365
0.0,19,1.140152
0.0,12,1.141413
0.0,4,1.141903
0.0,14,1.144285
0.0,5,1.14488
0.0,2,1.145248
0.0,4,1.145739
0.0,9,1.147655
0.0,6,1.148325
0.0,2,1.148664
0.0,4,1.149156
0.0,9,1.150994
0.0,8,1.15184
0.0,11,1.152864
0.0,5,1.153426
0.0,6,1.154955
0.0,6,1.155645
0.0,24,1.157694
0.0,9,1.158593
0.0,5,1.160144
0.0,10,1.161191
0.0,6,1.161879
0.0,5,1.162444
0.0,5,1.164001
0.0,10,1.164979
0.0,7,1.165686
0.0,17,1.167178
0.0,2,1.168396
0.0,8,1.169241
0.0,2,1.16958
0.0,12,1.170706
0.0,2,1.171921
0.0,4,1.17246
0.0,8,1.173281
0.0,3,1.173702
0.0,2,1.174899
0.0,3,1.175373
0.0,8,1.176171
1.0,16,1.177577
0.0,11,1.179592
0.0,2,1.179948
0.0,7,1.180664
0.0,8,1.181453
0.0,8,1.183476
0.0,6,1.184132
0.0,3,1.18455
0.0,5,1.185106
0.0,3,1.186468
0.0,2,1.186824
0.0,15,1.188462
0.0,2,1.188822
0.0,12,1.190895
0.0,7,1.191691
0.0,3,1.192154
0.0,2,1.192494
0.0,12,1.194686
0.0,31,1.197345
0.0,3,1.19779
0.0,4,1.198311
0.0,10,1.200367
0.0,4,1.200857
0.0,3,1.20125
0.0,23,1.203051
0.0,2,1.204417
0.0,8,1.205228
0.0,8,1.206022
0.0,4,1.206522
0.0,10,1.20852
0.0,4,1.209035
0.0,2,1.209368
0.0,8,1.21015
0.0,17,1.212719
0.0,6,1.213397
0.0,17,1.214877
0.0,7,1.215601
0.0,10,1.217606
0.0,10,1.218517
0.0,6,1.219146
0.0,2,1.219492
0.0,4,1.221002
0.0,4,1.221516
0.0,3,1.22191
0.0,14,1.223112
0.0,3,1.224553
0.0,13,1.225707
0.0,7,1.226404
0.0,4,1.226886
0.0,3,1.228384
0.0,4,1.229008
0.0,10,1.230697
0.0,4,1.231834
0.0,6,1.233998
0.0,5,1.234707
0.0,8,1.235602
0.0,7,1.236388
1.0,8,1.238358
0.0,6,1.239139
0.0,5,1.239851
0.0,13,1.241148
0.0,8,1.243519
1.0,10,1.244752
0.0,2,1.245193
0.0,4,1.245829
0.0,10,1.249953
0.0,12,1.252358
0.0,12,1.253515
0.0,2,1.253888
0.0,5,1.255765
0.0,7,1.256743
0.0,2,1.25733
0.0,6,1.258089
0.0,2,1.25964
0.0,9,1.260679
0.0,3,1.261423
0.0,7,1.262399
0.0,14,1.266811
0.0,7,1.26806
1.0,8,1.268867
0.0,4,1.269387
0.0,4,1.270895
0.0,5,1.271504
0.0,16,1.272935
0.0,4,1.273454
0.0,5,1.27509
0.0,8,1.275928
0.0,4,1.276409
0.0,12,1.277524
0.0,6,1.279259
0.0,4,1.279781
0.0,5,1.280315
0.0,3,1.280706
0.0,3,1.282213
0.0,2,1.282593
0.0,4,1.283095
0.0,7,1.283808
0.0,6,1.286562
0.0,12,1.289398
0.0,7,1.291164
