#{"t_start": 1709584978.641116, "env_id": "CliffWalking-v0"}
r,l,t
-13.0,13,193.194582
-13.0,13,193.201517
-13.0,13,193.205209
-115.0,16,193.209519
-15.0,15,193.213131
-13.0,13,193.215967
-220.0,22,193.220472
-15.0,15,193.224518
-13.0,13,193.227508
-13.0,13,193.230659
-13.0,13,193.233886
-13.0,13,193.237193
-13.0,13,193.240625
-13.0,13,193.244893
-13.0,13,193.248797
-13.0,13,194.843582
-13.0,13,194.847262
-123.0,24,194.853945
-13.0,13,194.85751
-13.0,13,194.861361
-13.0,13,194.866962
-13.0,13,194.872299
-13.0,13,194.876656
-13.0,13,194.880435
-15.0,15,194.88459
-15.0,15,194.888777
-13.0,13,194.894093
-16.0,16,194.898227
-13.0,13,194.901776
-13.0,13,194.905626
-121.0,22,194.91158
-13.0,13,194.915198
-13.0,13,196.51924
-15.0,15,196.522649
-122.0,23,196.527898
-13.0,13,196.530903
-13.0,13,196.533737
-13.0,13,196.536539
-13.0,13,196.540277
-13.0,13,196.543971
-13.0,13,196.546987
-13.0,13,196.550264
-13.0,13,196.553135
-13.0,13,196.556796
-13.0,13,196.561065
-13.0,13,196.564266
-13.0,13,196.567899
-116.0,17,196.572572
-15.0,15,196.576702
-123.0,24,196.582078
-116.0,17,198.198913
-13.0,13,198.202504
-13.0,13,198.205248
-15.0,15,198.2084
-13.0,13,198.211693
-13.0,13,198.214878
-15.0,15,198.218275
-13.0,13,198.221035
-115.0,16,198.224318
-13.0,13,198.227329
-13.0,13,198.230226
-13.0,13,198.233771
-13.0,13,198.236866
-13.0,13,198.24
-13.0,13,198.242847
-125.0,26,198.250258
-13.0,13,198.253334
-13.0,13,198.260042
-13.0,13,199.899422
-13.0,13,199.902255
-17.0,17,199.905864
-13.0,13,199.908969
-13.0,13,199.915024
-13.0,13,199.918849
-330.0,33,199.926218
-13.0,13,199.929181
-13.0,13,199.932901
-13.0,13,199.935904
-13.0,13,199.938596
-13.0,13,199.941857
-13.0,13,199.944655
-13.0,13,199.948446
-13.0,13,199.951659
-15.0,15,199.955853
-13.0,13,199.958706
-13.0,13,201.533381
-124.0,25,201.538891
-13.0,13,201.541956
-13.0,13,201.545177
-13.0,13,201.54812
-13.0,13,201.551282
-13.0,13,201.556559
-13.0,13,201.559979
-15.0,15,201.564209
-13.0,13,201.571111
-13.0,13,201.574229
-13.0,13,201.577409
-13.0,13,201.580695
-13.0,13,201.583617
-13.0,13,201.586653
-13.0,13,201.589867
-13.0,13,201.592927
-13.0,13,201.595563
-13.0,13,201.598661
-13.0,13,203.182471
-13.0,13,203.185351
-15.0,15,203.18824
-13.0,13,203.191665
-13.0,13,203.194307
-13.0,13,203.197005
-13.0,13,203.200269
-13.0,13,203.203453
-13.0,13,203.206094
-13.0,13,203.209214
-13.0,13,203.211987
-13.0,13,203.215344
-13.0,13,203.219578
-13.0,13,203.222738
-13.0,13,203.225627
-115.0,16,203.229563
-13.0,13,203.232841
-13.0,13,203.236001
-13.0,13,203.239632
-13.0,13,204.911887
-15.0,15,204.915179
-13.0,13,204.918418
-13.0,13,204.92098
-13.0,13,204.924095
-117.0,18,204.928915
-13.0,13,204.932542
-13.0,13,204.94334
-13.0,13,204.951891
-13.0,13,204.956533
-13.0,13,204.962461
-15.0,15,204.970731
-13.0,13,204.974796
-15.0,15,204.978283
-13.0,13,204.981148
-13.0,13,204.984922
-13.0,13,204.988735
-13.0,13,204.991727
-15.0,15,204.995425
-15.0,15,206.743118
-13.0,13,206.74667
-13.0,13,206.749626
-15.0,15,206.753804
-13.0,13,206.75681
-117.0,18,206.761216
-15.0,15,206.765161
-13.0,13,206.768288
-117.0,18,206.772886
-13.0,13,206.776356
-123.0,24,206.782146
-13.0,13,206.787893
-17.0,17,206.791788
-15.0,15,206.795352
-13.0,13,206.798276
-115.0,16,206.802167
-13.0,13,206.805109
-13.0,13,208.547027
-13.0,13,208.550412
-13.0,13,208.55369
-13.0,13,208.55684
-13.0,13,208.560686
-13.0,13,208.56389
-13.0,13,208.567338
-13.0,13,208.571899
-13.0,13,208.57557
-13.0,13,208.579016
-13.0,13,208.582817
-13.0,13,208.586876
-13.0,13,208.590678
-13.0,13,208.594247
-15.0,15,208.598482
-123.0,24,208.604755
-122.0,23,208.611354
-13.0,13,208.614817
-15.0,15,210.409009
-15.0,15,210.412493
-15.0,15,210.415765
-15.0,15,210.419223
-15.0,15,210.422832
-115.0,16,210.426605
-13.0,13,210.429832
-13.0,13,210.433127
-13.0,13,210.436192
-13.0,13,210.439433
-14.0,14,210.442724
-13.0,13,210.445388
-13.0,13,210.448207
-120.0,21,210.452782
-15.0,15,210.457122
-119.0,20,210.462263
-15.0,15,210.465495
-13.0,13,212.235293
-13.0,13,212.238571
-13.0,13,212.245289
-13.0,13,212.253083
-125.0,26,212.259678
-13.0,13,212.262526
-13.0,13,212.265852
-119.0,20,212.270641
-13.0,13,212.276684
-13.0,13,212.283619
-13.0,13,212.29
-13.0,13,212.29297
-13.0,13,212.296054
-119.0,20,212.300806
-13.0,13,212.304337
-15.0,15,212.307854
-15.0,15,212.311489
-15.0,15,214.034389
-13.0,13,214.037278
-13.0,13,214.040447
-13.0,13,214.043201
-13.0,13,214.046263
-15.0,15,214.049796
-13.0,13,214.052495
-13.0,13,214.055287
-13.0,13,214.05917
-13.0,13,214.06205
-15.0,15,214.065128
-13.0,13,214.068376
-13.0,13,214.0717
-13.0,13,214.075065
-13.0,13,214.078608
-13.0,13,214.081629
-15.0,15,214.085212
-13.0,13,214.088684
-13.0,13,214.092568
-13.0,13,215.839923
-13.0,13,215.843651
-13.0,13,215.846821
-13.0,13,215.850066
-116.0,17,215.854193
-13.0,13,215.857175
-15.0,15,215.860932
-15.0,15,215.864093
-15.0,15,215.867233
-15.0,15,215.87056
-14.0,14,215.873634
-13.0,13,215.877198
-13.0,13,215.880214
-13.0,13,215.883854
-13.0,13,215.886987
-13.0,13,215.890025
-13.0,13,215.893394
-13.0,13,215.89763
-13.0,13,215.901656
-122.0,23,217.745146
-13.0,13,217.748268
-15.0,15,217.751783
-15.0,15,217.756519
-13.0,13,217.759609
-122.0,23,217.765581
-13.0,13,217.769295
-121.0,22,217.775791
-13.0,13,217.779485
-15.0,15,217.783489
-13.0,13,217.788242
-13.0,13,217.792569
-13.0,13,217.796702
-13.0,13,217.800549
-13.0,13,217.804129
-13.0,13,217.808306
-15.0,15,217.813072
-13.0,13,219.676537
-14.0,14,219.680088
-13.0,13,219.68293
-13.0,13,219.685678
-15.0,15,219.689062
-13.0,13,219.692638
-15.0,15,219.696242
-13.0,13,219.699834
-15.0,15,219.702761
-15.0,15,219.706454
-117.0,18,219.710155
-13.0,13,219.71366
-118.0,19,219.71826
-14.0,14,219.721684
-13.0,13,219.724745
-13.0,13,219.72808
-15.0,15,219.734987
-13.0,13,219.741891
-15.0,15,221.508223
-16.0,16,221.511532
-13.0,13,221.514284
-13.0,13,221.517152
-13.0,13,221.520677
-13.0,13,221.524115
-13.0,13,221.53465
-13.0,13,221.541561
-13.0,13,221.549607
-13.0,13,221.557538
-18.0,18,221.566706
-13.0,13,221.573786
-17.0,17,221.580813
-13.0,13,221.583747
-13.0,13,221.586894
-13.0,13,221.590231
-13.0,13,221.594122
-13.0,13,221.597011
-13.0,13,221.600329
-13.0,13,223.278444
-13.0,13,223.281278
-13.0,13,223.28459
-124.0,25,223.290648
-123.0,24,223.297504
-13.0,13,223.301408
-15.0,15,223.307211
-15.0,15,223.311196
-13.0,13,223.314262
-13.0,13,223.317561
-17.0,17,223.320955
-13.0,13,223.323969
-15.0,15,223.328743
-13.0,13,223.332813
-13.0,13,223.335878
-13.0,13,223.33955
-13.0,13,223.342587
-13.0,13,225.190605
-13.0,13,225.193767
-13.0,13,225.196612
-13.0,13,225.199712
-13.0,13,225.203151
-15.0,15,225.206371
-13.0,13,225.210073
-13.0,13,225.213514
-13.0,13,225.21624
-13.0,13,225.219399
-13.0,13,225.22286
-13.0,13,225.225733
-13.0,13,225.228552
-13.0,13,225.232575
-13.0,13,225.23684
-13.0,13,225.240292
-13.0,13,225.243709
-13.0,13,225.246866
-13.0,13,225.249637
-13.0,13,227.096186
-13.0,13,227.100083
-13.0,13,227.103283
-115.0,16,227.106476
-15.0,15,227.110101
-13.0,13,227.114246
-13.0,13,227.117694
-13.0,13,227.121215
-14.0,14,227.124856
-13.0,13,227.128522
-13.0,13,227.131763
-17.0,17,227.13705
-13.0,13,227.140725
-13.0,13,227.144129
-15.0,15,227.148743
-15.0,15,227.15531
-124.0,25,227.163937
-13.0,13,227.166959
-15.0,15,228.944248
-15.0,15,228.947709
-13.0,13,228.950798
-13.0,13,228.953832
-13.0,13,228.956514
-13.0,13,228.959455
-13.0,13,228.962801
-125.0,26,228.969067
-13.0,13,228.974938
-13.0,13,228.978348
-120.0,21,228.982978
-13.0,13,228.986737
-13.0,13,228.989876
-13.0,13,228.993057
-13.0,13,228.996876
-124.0,25,229.001642
-13.0,13,229.005023
-13.0,13,230.7048
-13.0,13,230.707962
-17.0,17,230.711732
-13.0,13,230.714617
-13.0,13,230.71871
-15.0,15,230.723027
-13.0,13,230.726388
-13.0,13,230.73023
-119.0,20,230.735228
-13.0,13,230.740527
-13.0,13,230.744858
-15.0,15,230.748685
-118.0,19,230.755945
-15.0,15,230.759491
-13.0,13,230.762854
-13.0,13,230.766506
-13.0,13,230.769663
-15.0,15,230.77447
-15.0,15,232.474322
-13.0,13,232.477125
-13.0,13,232.48016
-13.0,13,232.483436
-13.0,13,232.487041
-14.0,14,232.490534
-13.0,13,232.494522
-13.0,13,232.49819
-13.0,13,232.501919
-17.0,17,232.505838
-15.0,15,232.509915
-13.0,13,232.513411
-13.0,13,232.516846
-13.0,13,232.520737
-13.0,13,232.524058
-14.0,14,232.527777
-13.0,13,232.531535
-13.0,13,232.534653
-123.0,24,234.301186
-13.0,13,234.304553
-13.0,13,234.307411
-13.0,13,234.311543
-13.0,13,234.315413
-13.0,13,234.318687
-13.0,13,234.321933
-13.0,13,234.325564
-15.0,15,234.328945
-118.0,19,234.333097
-13.0,13,234.336353
-13.0,13,234.339386
-13.0,13,234.342815
-15.0,15,234.346242
-13.0,13,234.349821
-122.0,23,234.354624
-13.0,13,234.360385
-13.0,13,234.365453
-13.0,13,236.179466
-13.0,13,236.182739
-13.0,13,236.185354
-13.0,13,236.188594
-13.0,13,236.191335
-15.0,15,236.196163
-13.0,13,236.201514
-13.0,13,236.20802
-13.0,13,236.211642
-13.0,13,236.214883
-120.0,21,236.219129
-13.0,13,236.22227
-13.0,13,236.229425
-117.0,18,236.23518
-13.0,13,236.23852
-13.0,13,236.242241
-13.0,13,236.245419
-17.0,17,236.249852
-13.0,13,238.066107
-28.0,28,238.072491
-729.0,234,239.887492
-13.0,13,239.890754
-116.0,17,239.894116
-13.0,13,239.897305
-13.0,13,239.900101
-15.0,15,239.903119
-13.0,13,239.906569
-14.0,14,239.909833
-13.0,13,239.912603
-122.0,23,239.918282
-13.0,13,239.921123
-13.0,13,239.927006
-15.0,15,239.943104
-15.0,15,239.950453
-13.0,13,239.957008
-13.0,13,239.96122
-13.0,13,239.966278
-13.0,13,239.970321
-13.0,13,241.679342
-13.0,13,241.68269
-13.0,13,241.685749
-123.0,24,241.692032
-13.0,13,241.694997
-13.0,13,241.698119
-13.0,13,241.701353
-13.0,13,241.704305
-13.0,13,241.707374
-13.0,13,241.712452
-13.0,13,241.715434
-13.0,13,241.718849
-113.0,14,241.722943
-15.0,15,241.726839
-115.0,16,241.731742
-13.0,13,241.735615
-13.0,13,241.739067
-13.0,13,241.743081
-13.0,13,243.552958
-16.0,16,243.557279
-13.0,13,243.560862
-126.0,27,243.568484
-13.0,13,243.571996
-13.0,13,243.576239
-119.0,20,243.581719
-14.0,14,243.585927
-13.0,13,243.589423
-115.0,16,243.593669
-124.0,25,243.602577
-13.0,13,243.606671
-13.0,13,243.611134
-13.0,13,243.614456
-13.0,13,243.617865
-13.0,13,243.620928
-15.0,15,245.339292
-13.0,13,245.343474
-13.0,13,245.347476
-13.0,13,245.351339
-13.0,13,245.35488
-13.0,13,245.358334
-13.0,13,245.362484
-13.0,13,245.366177
-15.0,15,245.37013
-224.0,26,245.376735
-13.0,13,245.380251
-123.0,24,245.387754
-15.0,15,245.39162
-13.0,13,245.395596
-13.0,13,245.399211
-15.0,15,245.403338
-13.0,13,245.407282
-15.0,15,245.41119
-13.0,13,247.194038
-13.0,13,247.19704
-13.0,13,247.199626
-13.0,13,247.202501
-13.0,13,247.205464
-13.0,13,247.208842
-115.0,16,247.212373
-13.0,13,247.215029
-120.0,21,247.219856
-13.0,13,247.222885
-15.0,15,247.226204
-13.0,13,247.228984
-14.0,14,247.232468
-13.0,13,247.23587
-13.0,13,247.238971
-13.0,13,247.241989
-13.0,13,247.245417
-123.0,24,248.959198
-13.0,13,248.962305
-13.0,13,248.96586
-13.0,13,248.969222
-13.0,13,248.9728
-224.0,26,248.984942
-13.0,13,248.988935
-13.0,13,248.992457
-13.0,13,248.995906
-13.0,13,248.998622
-13.0,13,249.00132
-13.0,13,249.004263
-13.0,13,249.007216
-13.0,13,249.010053
-15.0,15,249.013665
-113.0,14,249.016758
-13.0,13,249.020319
-121.0,22,249.024757
-13.0,13,250.794831
-13.0,13,250.797741
-15.0,15,250.801526
-13.0,13,250.804888
-117.0,18,250.810973
-13.0,13,250.813949
-13.0,13,250.820497
-13.0,13,250.824561
-15.0,15,250.830816
-118.0,19,250.835166
-13.0,13,250.838652
-13.0,13,250.841658
-123.0,24,250.84821
-13.0,13,250.852435
-13.0,13,250.856318
-120.0,21,250.861171
-13.0,13,250.864511
-13.0,13,252.670468
-13.0,13,252.673674
-13.0,13,252.676397
-13.0,13,252.679127
-15.0,15,252.683059
-13.0,13,252.686355
-13.0,13,252.689342
-13.0,13,252.692824
-13.0,13,252.695496
-13.0,13,252.698603
-15.0,15,252.704434
-13.0,13,252.708675
-13.0,13,252.711773
-15.0,15,252.715116
-13.0,13,252.718269
-117.0,18,252.722518
-14.0,14,252.725965
-13.0,13,252.72922
-13.0,13,252.732183
-13.0,13,254.472335
-13.0,13,254.475593
-13.0,13,254.478912
-15.0,15,254.485148
-13.0,13,254.489634
-19.0,19,254.493594
-13.0,13,254.496737
-126.0,27,254.504047
-13.0,13,254.507329
-13.0,13,254.510332
-13.0,13,254.51387
-13.0,13,254.517463
-117.0,18,254.521542
-13.0,13,254.525428
-13.0,13,254.528714
-13.0,13,254.532386
-13.0,13,254.535363
-117.0,18,256.422585
-15.0,15,256.426082
-13.0,13,256.429466
-13.0,13,256.432318
-15.0,15,256.436238
-13.0,13,256.439682
-13.0,13,256.442442
-13.0,13,256.445712
-15.0,15,256.449365
-15.0,15,256.455158
-13.0,13,256.4588
-15.0,15,256.462167
-15.0,15,256.465631
-13.0,13,256.470021
-13.0,13,256.474666
-13.0,13,256.477704
-15.0,15,256.481108
-13.0,13,256.48463
-13.0,13,256.488264
-15.0,15,258.224572
-13.0,13,258.227385
-13.0,13,258.231299
-13.0,13,258.234701
-13.0,13,258.23807
-15.0,15,258.242879
-13.0,13,258.246978
-13.0,13,258.250615
-13.0,13,258.254387
-15.0,15,258.258322
-13.0,13,258.262069
-125.0,26,258.268646
-14.0,14,258.272252
-13.0,13,258.276248
-13.0,13,258.279848
-13.0,13,258.283012
-13.0,13,258.286275
-215.0,17,258.289449
-123.0,24,260.077477
-13.0,13,260.080711
-13.0,13,260.083421
-13.0,13,260.086448
-13.0,13,260.089395
-13.0,13,260.09201
-14.0,14,260.095351
-13.0,13,260.098341
-13.0,13,260.101948
-13.0,13,260.105058
-13.0,13,260.107969
-117.0,18,260.114098
-125.0,26,260.119594
-13.0,13,260.123024
-127.0,28,260.131461
-13.0,13,260.13499
-13.0,13,261.873135
-15.0,15,261.876222
-123.0,24,261.881498
-13.0,13,261.884155
-115.0,16,261.887978
-13.0,13,261.890739
-13.0,13,261.893849
-13.0,13,261.897334
-13.0,13,261.90106
-13.0,13,261.904352
-13.0,13,261.907499
-13.0,13,261.910245
-13.0,13,261.913861
-15.0,15,261.917511
-15.0,15,261.920765
-15.0,15,261.924366
-13.0,13,261.927845
-13.0,13,261.931168
-13.0,13,263.664024
-13.0,13,263.66734
-118.0,19,263.672391
-13.0,13,263.676048
-13.0,13,263.679226
-13.0,13,263.683163
-13.0,13,263.686315
-13.0,13,263.68921
-15.0,15,263.692358
-15.0,15,263.695171
-119.0,20,263.699919
-15.0,15,263.703581
-15.0,15,263.706649
-13.0,13,263.710081
-13.0,13,263.713731
-13.0,13,263.716617
-13.0,13,263.719527
-228.0,30,265.560727
-124.0,25,265.566315
-13.0,13,265.569029
-13.0,13,265.572
-13.0,13,265.574871
-13.0,13,265.577983
-125.0,26,265.58402
-14.0,14,265.587054
-13.0,13,265.589593
-13.0,13,265.592849
-13.0,13,265.595645
-13.0,13,265.598959
-13.0,13,265.602211
-13.0,13,265.605164
-13.0,13,265.607946
-13.0,13,265.615066
-15.0,15,265.622414
-13.0,13,267.385866
-15.0,15,267.389306
-16.0,16,267.392378
-13.0,13,267.395533
-13.0,13,267.398669
-15.0,15,267.40215
-13.0,13,267.404988
-15.0,15,267.407996
-13.0,13,267.411409
-15.0,15,267.414426
-13.0,13,267.417
-13.0,13,267.420412
-15.0,15,267.42388
-17.0,17,267.427161
-13.0,13,267.429825
-15.0,15,267.433144
-13.0,13,267.436843
-13.0,13,267.439729
-15.0,15,269.173426
-13.0,13,269.179556
-118.0,19,269.184039
-124.0,25,269.189823
-119.0,20,269.197533
-13.0,13,269.200586
-13.0,13,269.203546
-13.0,13,269.206478
-13.0,13,269.210048
-13.0,13,269.213108
-123.0,24,269.21855
-13.0,13,269.221625
-14.0,14,269.224334
-13.0,13,269.227279
-15.0,15,269.230888
-15.0,15,269.234004
-14.0,14,269.238155
-15.0,15,270.960925
-13.0,13,270.964285
-15.0,15,270.967364
-15.0,15,270.970571
-13.0,13,270.974239
-119.0,20,270.978718
-15.0,15,270.981961
-13.0,13,270.985232
-13.0,13,270.98813
-13.0,13,270.991413
-13.0,13,270.99463
-13.0,13,270.99745
-13.0,13,271.000334
-13.0,13,271.004252
-15.0,15,271.007508
-15.0,15,271.011233
-13.0,13,271.014274
-119.0,20,271.020204
-121.0,22,272.759853
-13.0,13,272.762521
-15.0,15,272.765706
-13.0,13,272.770836
-13.0,13,272.773806
-15.0,15,272.778379
-13.0,13,272.781356
-13.0,13,272.784699
-13.0,13,272.787596
-13.0,13,272.790549
-13.0,13,272.793745
-13.0,13,272.797118
-17.0,17,272.80036
-122.0,23,272.805675
-13.0,13,272.808992
-13.0,13,272.812927
-13.0,13,272.817027
-13.0,13,274.558246
-13.0,13,274.561303
-15.0,15,274.565172
-15.0,15,274.568425
-13.0,13,274.571672
-15.0,15,274.574718
-13.0,13,274.587745
-13.0,13,274.594649
-13.0,13,274.598944
-13.0,13,274.60271
-13.0,13,274.610733
-15.0,15,274.616889
-13.0,13,274.62021
-15.0,15,274.624465
-17.0,17,274.628385
-13.0,13,274.63122
-13.0,13,274.635592
-13.0,13,274.640215
-13.0,13,274.643484
-13.0,13,276.375033
-13.0,13,276.377964
-15.0,15,276.381287
-13.0,13,276.384147
-17.0,17,276.387805
-13.0,13,276.390586
-13.0,13,276.393378
-13.0,13,276.396828
-13.0,13,276.400005
-14.0,14,276.403029
-13.0,13,276.405945
-13.0,13,276.409232
-13.0,13,276.412402
-15.0,15,276.416132
-13.0,13,276.418752
-13.0,13,276.421943
-13.0,13,276.42785
-118.0,19,276.431929
-13.0,13,278.139264
-13.0,13,278.142617
-13.0,13,278.146079
-15.0,15,278.149463
-13.0,13,278.153196
-116.0,17,278.157709
-14.0,14,278.160828
-13.0,13,278.164132
-13.0,13,278.166988
-122.0,23,278.173314
-222.0,24,278.184182
-13.0,13,278.190722
-15.0,15,278.195962
-15.0,15,278.199357
-13.0,13,278.202248
-13.0,13,278.205421
-13.0,13,278.208876
-13.0,13,278.212188
-13.0,13,280.076169
-15.0,15,280.079171
-17.0,17,280.082753
-15.0,15,280.086215
-13.0,13,280.089584
-116.0,17,280.093271
-13.0,13,280.096177
-15.0,15,280.10029
-13.0,13,280.103335
-125.0,26,280.108793
-13.0,13,280.112314
-15.0,15,280.116245
-16.0,16,280.119346
-13.0,13,280.122528
-13.0,13,280.125291
-119.0,20,280.130841
-13.0,13,281.876266
-121.0,22,281.880974
-13.0,13,281.884143
-13.0,13,281.887103
-17.0,17,281.890889
-13.0,13,281.894184
-13.0,13,281.897351
-113.0,14,281.901987
-13.0,13,281.905348
-13.0,13,281.908688
-13.0,13,281.913153
-15.0,15,281.917375
-15.0,15,281.921429
-13.0,13,281.924824
-13.0,13,281.928406
-13.0,13,281.932801
-13.0,13,281.936216
-13.0,13,281.939619
-13.0,13,281.942878
-13.0,13,283.688063
-13.0,13,283.690868
-13.0,13,283.69351
-13.0,13,283.696638
-13.0,13,283.699492
-15.0,15,283.702466
-118.0,19,283.70681
-13.0,13,283.711107
-15.0,15,283.714425
-13.0,13,283.717714
-13.0,13,283.720733
-13.0,13,283.723388
-13.0,13,283.726352
-118.0,19,283.730666
-13.0,13,283.737756
-15.0,15,283.741389
-13.0,13,283.744421
-13.0,13,283.750568
-13.0,13,285.545574
-13.0,13,285.548813
-13.0,13,285.553003
-13.0,13,285.556457
-16.0,16,285.560311
-13.0,13,285.568862
-116.0,17,285.576726
-215.0,17,285.581437
-15.0,15,285.584981
-13.0,13,285.588033
-13.0,13,285.591455
-13.0,13,285.594715
-13.0,13,285.597599
-13.0,13,285.600412
-13.0,13,285.603918
-13.0,13,285.607492
-13.0,13,285.610413
-115.0,16,285.614619
-13.0,13,287.454252
-13.0,13,287.457259
-122.0,23,287.462221
-15.0,15,287.465206
-13.0,13,287.468329
-13.0,13,287.471318
-13.0,13,287.474039
-13.0,13,287.478119
-13.0,13,287.485825
-15.0,15,287.492761
-15.0,15,287.50001
-13.0,13,287.502922
-124.0,25,287.508116
-13.0,13,287.511518
-15.0,15,287.514632
-14.0,14,287.517847
-13.0,13,287.521041
-13.0,13,287.523907
-13.0,13,289.258074
-13.0,13,289.26115
-13.0,13,289.264127
-13.0,13,289.266874
-13.0,13,289.269939
-13.0,13,289.272533
-15.0,15,289.275897
-13.0,13,289.279064
-13.0,13,289.281981
-14.0,14,289.284963
-13.0,13,289.289018
-13.0,13,289.29176
-13.0,13,289.294543
-128.0,29,289.303241
-13.0,13,289.311066
-13.0,13,289.314411
-15.0,15,289.317566
-13.0,13,289.320755
-115.0,16,291.078921
-13.0,13,291.081938
-15.0,15,291.085053
-13.0,13,291.088153
-13.0,13,291.091831
-13.0,13,291.095243
-13.0,13,291.098778
-13.0,13,291.10365
-13.0,13,291.10678
-19.0,19,291.110803
-13.0,13,291.113555
-13.0,13,291.116352
-13.0,13,291.12166
-15.0,15,291.124986
-13.0,13,291.127973
-15.0,15,291.13295
-13.0,13,291.13726
-118.0,19,291.143732
-13.0,13,292.839379
-13.0,13,292.843135
-13.0,13,292.846869
-13.0,13,292.850362
-13.0,13,292.854342
-13.0,13,292.859259
-13.0,13,292.86289
-15.0,15,292.867093
-13.0,13,292.871904
-13.0,13,292.876489
-13.0,13,292.88015
-15.0,15,292.88326
-125.0,26,292.889074
-13.0,13,292.892125
-15.0,15,292.89581
-15.0,15,292.898837
-15.0,15,292.9025
-119.0,20,294.681445
-15.0,15,294.684949
-13.0,13,294.688312
-15.0,15,294.695758
-13.0,13,294.699216
-13.0,13,294.702428
-14.0,14,294.705825
-15.0,15,294.709126
-13.0,13,294.712359
-13.0,13,294.715447
-119.0,20,294.720031
-13.0,13,294.72324
-13.0,13,294.72692
-15.0,15,294.730952
-13.0,13,294.735619
-13.0,13,294.739517
-13.0,13,294.743039
-116.0,17,294.748294
-13.0,13,296.508404
-13.0,13,296.511266
-13.0,13,296.514732
-13.0,13,296.518277
-13.0,13,296.522383
-13.0,13,296.525746
-15.0,15,296.530195
-13.0,13,296.533401
-13.0,13,296.536766
-13.0,13,296.539578
-15.0,15,296.543024
-13.0,13,296.546046
-13.0,13,296.548618
-13.0,13,296.551549
-13.0,13,296.554544
-13.0,13,296.558337
-13.0,13,296.561308
-13.0,13,296.564062
-13.0,13,296.567399
-13.0,13,296.570351
-15.0,15,298.357562
-13.0,13,298.360459
-15.0,15,298.363537
-13.0,13,298.3669
-13.0,13,298.369831
-15.0,15,298.373374
-13.0,13,298.377154
-121.0,22,298.382223
-13.0,13,298.385252
-13.0,13,298.388444
-13.0,13,298.39137
-15.0,15,298.39486
-13.0,13,298.398116
-15.0,15,298.401226
-13.0,13,298.404128
-13.0,13,298.407894
-13.0,13,298.410959
-13.0,13,298.413836
-13.0,13,300.18515
-13.0,13,300.188241
-119.0,20,300.192533
-13.0,13,300.195346
-13.0,13,300.199114
-13.0,13,300.202181
-16.0,16,300.20641
-13.0,13,300.213546
-13.0,13,300.217105
-13.0,13,300.22018
-13.0,13,300.224148
-16.0,16,300.228137
-13.0,13,300.23163
-15.0,15,300.234649
-15.0,15,300.238146
-13.0,13,300.24128
-13.0,13,300.244247
-13.0,13,300.247814
-17.0,17,301.986223
-13.0,13,301.98922
-13.0,13,301.992836
-15.0,15,301.996742
-119.0,20,302.002454
-13.0,13,302.006379
-15.0,15,302.012324
-15.0,15,302.020879
-118.0,19,302.025659
-15.0,15,302.033623
-13.0,13,302.037215
-13.0,13,302.043586
-16.0,16,302.046913
-15.0,15,302.052209
-14.0,14,302.057969
-15.0,15,302.063424
-115.0,16,302.066641
-13.0,13,303.865731
-13.0,13,303.86885
-14.0,14,303.871927
-119.0,20,303.87638
-13.0,13,303.879469
-15.0,15,303.883944
-15.0,15,303.887763
-13.0,13,303.892274
-13.0,13,303.895796
-13.0,13,303.899092
-13.0,13,303.902984
-13.0,13,303.906425
-13.0,13,303.909883
-14.0,14,303.91555
-122.0,23,303.92123
-13.0,13,303.924401
-13.0,13,303.928011
-15.0,15,303.931541
-15.0,15,305.689394
-13.0,13,305.692197
-15.0,15,305.695234
-15.0,15,305.698755
-13.0,13,305.703142
-13.0,13,305.708278
-13.0,13,305.712581
-125.0,26,305.718175
-13.0,13,305.721854
-113.0,14,305.724795
-115.0,16,305.728211
-13.0,13,305.731081
-13.0,13,305.734103
-13.0,13,305.737128
-13.0,13,305.739933
-118.0,19,305.743862
-16.0,16,305.747373
-13.0,13,307.54989
-121.0,22,307.554742
-13.0,13,307.557526
-13.0,13,307.560568
-13.0,13,307.56373
-13.0,13,307.566871
-13.0,13,307.575327
-15.0,15,307.586919
-13.0,13,307.591445
-13.0,13,307.595038
-13.0,13,307.600278
-15.0,15,307.60924
-13.0,13,307.617046
-13.0,13,307.623472
-13.0,13,307.629802
-13.0,13,307.634622
-13.0,13,307.64142
-13.0,13,307.644267
-13.0,13,307.647341
-13.0,13,309.360773
-16.0,16,309.364388
-13.0,13,309.368095
-113.0,14,309.371584
-14.0,14,309.375319
-116.0,17,309.380111
-13.0,13,309.383533
-13.0,13,309.387808
-13.0,13,309.39142
-15.0,15,309.395242
-13.0,13,309.39931
-14.0,14,309.402864
-124.0,25,309.409853
-13.0,13,309.413597
-15.0,15,309.417724
-13.0,13,309.422229
-13.0,13,309.425916
-13.0,13,309.430261
-13.0,13,311.115473
-13.0,13,311.118443
-15.0,15,311.122253
-123.0,24,311.129066
-13.0,13,311.13418
-13.0,13,311.137548
-13.0,13,311.14147
-13.0,13,311.144543
-14.0,14,311.147882
-13.0,13,311.151298
-118.0,19,311.156748
-13.0,13,311.161023
-115.0,16,311.165049
-13.0,13,311.167801
-13.0,13,311.171091
-13.0,13,311.173979
-13.0,13,311.177318
-13.0,13,311.181418
-15.0,15,312.959099
-13.0,13,312.962121
-15.0,15,312.965597
-13.0,13,312.969337
